position,rsr,splice,total_reads,transcript
834,1.3421170450911415,1.0,4870,ENST00000476196.5
909,1.6591384637843358,1.0,4718,ENST00000476196.5
915,1.7605838531887836,1.0,3626,ENST00000476196.5
939,1.6564113914711522,1.0,3545,ENST00000476196.5
494,1.436756360973824,1.0,4658,ENST00000487981.5
280,1.7755231452124285,1.0,3194,ENST00000493958.5
315,1.6766756881964258,1.0,2978,ENST00000493958.5
319,1.537546933667084,1.0,2511,ENST00000493958.5
459,1.51887858007261,1.0,2575,ENST00000493958.5
531,1.1517761196044545,1.0,9970,ENST00000493958.5
350,1.324635922330097,1.0,3829,ENST00000656419.1
392,1.5279721232340835,1.0,9046,ENST00000656419.1
420,0.7023753342771748,1.0,5313,ENST00000656419.1
545,1.7097606725266299,1.0,4181,ENST00000656419.1
591,1.434459525199455,1.0,2633,ENST00000656419.1
616,1.2884993993593168,1.0,4813,ENST00000656419.1
676,0.7980552712384852,1.0,4551,ENST00000656419.1
716,1.292406597420832,1.0,13136,ENST00000656419.1
717,1.6017277922590036,1.0,7871,ENST00000656419.1
810,1.5363202355598118,1.0,4154,ENST00000656419.1
811,1.5205082408974115,1.0,2771,ENST00000656419.1
816,1.4241649435933368,1.0,17107,ENST00000656419.1
817,1.4290780829407694,1.0,14190,ENST00000656419.1
844,1.2779251399941054,1.0,5599,ENST00000656419.1
304,2.511986705766457,1.0,1070,ENST00000602795.6
430,2.7760386124438234,1.0,1050,ENST00000602795.6
446,1.3511523687580025,1.0,1027,ENST00000602795.6
448,1.3511523687580025,1.0,1027,ENST00000602795.6
552,2.370051635111876,1.0,1225,ENST00000602795.6
554,2.370051635111876,1.0,1225,ENST00000602795.6
667,0.5712864493996569,1.0,1321,ENST00000602795.6
669,0.5548178137651822,1.0,1790,ENST00000602795.6
670,0.5548178137651822,1.0,1790,ENST00000602795.6
671,1.8509933774834442,1.0,1010,ENST00000602795.6
1000,1.6653592772435537,1.0,1068,ENST00000602795.6
1100,2.5279218212689614,1.0,1006,ENST00000602795.6
1224,2.414959366247761,1.0,1061,ENST00000602795.6
1669,2.258029540975752,1.0,1282,ENST00000602795.6
1412,1.0799243634814104,1.0,1583,ENST00000279068.11
1414,1.3831214512646797,1.0,2170,ENST00000279068.11
2305,14.790977669235268,1.0,1640,ENST00000279068.11
2306,11.830777551141345,1.0,2878,ENST00000279068.11
2307,9.594077247204511,1.0,2275,ENST00000279068.11
173,1.1868386243386242,1.0,1627,ENST00000253003.7
174,1.86784692964358,1.0,3073,ENST00000253003.7
342,1.4475968787432183,1.0,1144,ENST00000253003.7
938,1.2994418445939355,1.0,1578,ENST00000253003.7
939,0.8235294117647058,1.0,1013,ENST00000253003.7
1136,2.10145860798824,1.0,1077,ENST00000253003.7
28,1.2221658524284706,1.0,54637,ENST00000492356.2
29,1.1418985605446503,1.0,40088,ENST00000492356.2
30,1.2392459191947416,1.0,31862,ENST00000492356.2
32,1.2609596589204912,1.0,22632,ENST00000492356.2
36,1.28067945525641,1.0,44803,ENST00000492356.2
51,1.2131317751211768,1.0,18495,ENST00000492356.2
89,1.2526272077948826,1.0,75109,ENST00000492356.2
91,1.2317472775422929,1.0,57040,ENST00000492356.2
129,1.1202253943359783,1.0,60603,ENST00000492356.2
322,0.9828207496158744,1.0,1441,ENST00000370562.1
138,1.2553622749962183,1.0,16786,ENST00000450116.6
354,1.5171863916264563,1.0,1734,ENST00000450116.6
1954,2.9005902451082166,1.0,1007,ENST00000497209.5
2622,2.038286968125921,1.0,2729,ENST00000497209.5
2623,2.1191562143671607,1.0,1946,ENST00000497209.5
660,2.538843557353369,1.0,1065,ENST00000266077.5
1270,1.0181605055357557,1.0,1601,ENST00000266077.5
1272,1.2417209761602483,1.0,1390,ENST00000266077.5
343,0.9132028037968629,1.0,1515,ENST00000352482.8
1009,4.2020236570468805,1.0,2153,ENST00000352482.8
1010,3.829946529086949,1.0,5311,ENST00000352482.8
1012,3.6493881613413657,1.0,3658,ENST00000352482.8
1273,1.8069930069930067,1.0,1073,ENST00000352482.8
1291,1.1899334463269349,1.0,1778,ENST00000352482.8
1838,22.80827812486108,1.0,3396,ENST00000352482.8
1839,22.80827812486108,1.0,3396,ENST00000352482.8
1902,0.4690605841115451,1.0,1247,ENST00000352482.8
400,2.7686567164179103,1.0,1036,ENST00000266079.5
401,2.7686567164179103,1.0,1036,ENST00000266079.5
629,0.7655283389951726,1.0,4272,ENST00000266079.5
630,0.7655283389951726,1.0,4272,ENST00000266079.5
631,0.7655283389951726,1.0,4272,ENST00000266079.5
639,1.7921571579105826,1.0,5056,ENST00000266079.5
640,1.7492693518609574,1.0,8884,ENST00000266079.5
641,1.5369832309769214,1.0,14516,ENST00000266079.5
642,1.7704969723865305,1.0,9790,ENST00000266079.5
643,1.4296050473071582,1.0,15711,ENST00000266079.5
644,1.7347165310184716,1.0,6312,ENST00000266079.5
649,1.8478830160234758,1.0,5200,ENST00000266079.5
1644,1.094047619047619,1.0,1337,ENST00000266079.5
1645,1.5347444539004265,1.0,2373,ENST00000266079.5
1664,0.962757087270706,1.0,2501,ENST00000266079.5
1666,0.962757087270706,1.0,2501,ENST00000266079.5
1669,2.215909090909091,1.0,1226,ENST00000266079.5
1674,1.6503723511943444,1.0,3810,ENST00000266079.5
1675,1.8801842105263158,1.0,3129,ENST00000266079.5
1687,2.2751029458346532,1.0,2549,ENST00000266079.5
2173,1.3514060089193634,1.0,1362,ENST00000266079.5
2174,0.9973969631236445,1.0,1064,ENST00000266079.5
2190,0.8830944142362825,1.0,1268,ENST00000266079.5
2192,0.8830944142362825,1.0,1268,ENST00000266079.5
2221,2.394407306280012,1.0,2372,ENST00000266079.5
2223,2.394407306280012,1.0,2372,ENST00000266079.5
2227,2.0400184536248007,1.0,4160,ENST00000266079.5
2228,2.1938803088803094,1.0,2897,ENST00000266079.5
1191,1.751523881898786,1.0,2094,ENST00000395053.7
2409,2.21123595505618,1.0,1058,ENST00000381962.4
2171,0.7834476090014064,1.0,1405,ENST00000381962.4
2169,0.7834476090014064,1.0,1405,ENST00000381962.4
1956,5.248193626826845,1.0,1190,ENST00000381962.4
1843,2.2262996941896023,1.0,1536,ENST00000381962.4
1842,2.2262996941896023,1.0,1536,ENST00000381962.4
931,2.143247235147652,1.0,1196,ENST00000381962.4
643,2.2601018090352825,1.0,2046,ENST00000381962.4
638,1.9881944444444444,1.0,1945,ENST00000381962.4
637,2.593275972093449,1.0,2855,ENST00000381962.4
2900,1.3888812511761142,1.0,1295,ENST00000381719.8
2841,6.7655472482692245,1.0,1313,ENST00000381719.8
2731,3.262037037037037,1.0,1020,ENST00000381719.8
2729,3.262037037037037,1.0,1020,ENST00000381719.8
978,1.403591660872489,1.0,4268,ENST00000381342.7
865,0.6984759671746775,1.0,1844,ENST00000381342.7
817,1.6183320811419986,1.0,1321,ENST00000381342.7
793,2.026701368806632,1.0,1385,ENST00000381342.7
787,2.328214885947954,1.0,2998,ENST00000381342.7
695,1.6994572591587516,1.0,3142,ENST00000461548.1
597,2.1729191012452915,1.0,4306,ENST00000461548.1
584,1.5825634392707564,1.0,2642,ENST00000461548.1
454,2.4787515375153752,1.0,1084,ENST00000380843.9
1373,2.9315006442537785,1.0,1037,ENST00000380266.4
1371,0.2885707441385014,1.0,1242,ENST00000380266.4
1252,1.4235857870906627,1.0,1087,ENST00000379299.6
1119,1.8690206824489608,1.0,2970,ENST00000379299.6
1117,1.3966192468619243,1.0,2352,ENST00000379299.6
1116,1.1470588235294117,1.0,1516,ENST00000379299.6
1038,0.3814088598402324,1.0,1009,ENST00000379299.6
1124,1.5147058823529411,1.0,1967,ENST00000379143.10
922,1.4141156462585032,1.0,2781,ENST00000379143.10
880,1.5198537657392437,1.0,7795,ENST00000379143.10
689,1.942680119176598,1.0,2092,ENST00000379143.10
569,1.3465455780003397,1.0,3646,ENST00000379143.10
440,1.7217783695812987,1.0,1699,ENST00000379143.10
396,1.7461734693877546,1.0,1428,ENST00000379143.10
265,1.3287539314184569,1.0,3593,ENST00000379143.10
249,1.546440411305276,1.0,1313,ENST00000379143.10
99,2.7972222222222216,1.0,1437,ENST00000379143.10
4,0.9374861683474168,1.0,7852,ENST00000379143.10
2,0.9499137176946708,1.0,16653,ENST00000379143.10
1404,2.917074425744431,1.0,1645,ENST00000203001.7
1402,3.101002028339626,1.0,1927,ENST00000203001.7
2461,3.0114729142499383,1.0,1526,ENST00000202816.5
2458,2.4962299732188007,1.0,2590,ENST00000202816.5
2457,2.554901960784313,1.0,2185,ENST00000202816.5
2455,2.0302177526750067,1.0,2072,ENST00000202816.5
2452,3.5843682276340814,1.0,2392,ENST00000202816.5
2451,3.0351115949918346,1.0,1800,ENST00000202816.5
2450,2.8435817887175987,1.0,2641,ENST00000202816.5
2244,2.044735921650927,1.0,2054,ENST00000202816.5
2243,2.5392581888246637,1.0,3004,ENST00000202816.5
2241,3.0880446927374305,1.0,1956,ENST00000202816.5
2229,1.812370783007864,1.0,1613,ENST00000202816.5
2159,2.8980087679778075,1.0,1071,ENST00000202816.5
4054,1.4455062056486954,1.0,2621,ENST00000377813.6
4051,1.5416181671728382,1.0,7568,ENST00000377813.6
4048,1.4582848542998836,1.0,6973,ENST00000377813.6
4047,1.4479517464261105,1.0,5363,ENST00000377813.6
4042,1.7984810405239309,1.0,6498,ENST00000377813.6
4041,1.7984810405239309,1.0,6498,ENST00000377813.6
4040,1.8513535286302545,1.0,8392,ENST00000377813.6
4038,1.7761899943423023,1.0,7723,ENST00000377813.6
4036,1.7388233580894132,1.0,3695,ENST00000377813.6
4025,0.631578947368421,1.0,1062,ENST00000377813.6
4021,1.7469989015491434,1.0,1457,ENST00000377813.6
4020,0.4448740546994939,1.0,1059,ENST00000377813.6
3966,1.8894962064753484,1.0,1629,ENST00000377813.6
3964,2.299511002444988,1.0,1034,ENST00000377813.6
3850,1.579604578563996,1.0,1315,ENST00000377813.6
3845,1.8802105263157896,1.0,1160,ENST00000377813.6
3835,1.1381074168797956,1.0,1517,ENST00000377813.6
3834,0.9264431906562479,1.0,2274,ENST00000377813.6
1576,2.0759534452901613,1.0,1851,ENST00000377759.9
1575,2.0759534452901613,1.0,1851,ENST00000377759.9
603,1.4417960088691797,1.0,1173,ENST00000377759.9
381,0.8383957781120902,0.0,2665,ENST00000457423.1
380,0.8383957781120902,0.0,2665,ENST00000457423.1
205,1.1158471255493576,0.0,1372,ENST00000457423.1
664,0.5419585129310345,1.0,1081,ENST00000376925.8
512,2.602274059313093,1.0,2376,ENST00000376925.8
511,2.4009608991392626,1.0,4647,ENST00000376925.8
510,2.19033999708157,1.0,2271,ENST00000376925.8
477,1.5156096937689,1.0,1088,ENST00000376925.8
396,1.1990291262135924,1.0,2160,ENST00000376925.8
395,1.0091217759978248,1.0,3222,ENST00000376925.8
357,1.4379908151769645,1.0,2753,ENST00000376925.8
356,1.7772151898734174,1.0,2861,ENST00000376925.8
354,1.8675536037199687,1.0,1867,ENST00000376925.8
351,2.4774010852741477,1.0,1642,ENST00000376925.8
294,1.8805555555555555,1.0,1251,ENST00000376925.8
41,1.676806121819798,1.0,1575,ENST00000376925.8
2091,1.4526280921608026,1.0,1163,ENST00000217456.3
2051,0.4915132596065132,1.0,1348,ENST00000217456.3
1359,0.616173570019724,1.0,1286,ENST00000346416.7
2224,17.28985180885054,1.0,2760,ENST00000343380.6
2223,23.369293828246665,1.0,1942,ENST00000343380.6
2179,12.935633632408313,1.0,3593,ENST00000343380.6
2178,12.935633632408313,1.0,3593,ENST00000343380.6
2061,13.598082813474548,1.0,3262,ENST00000343380.6
2060,14.083365905891172,1.0,2904,ENST00000343380.6
2059,14.824370726259275,1.0,2787,ENST00000343380.6
1892,1.8505537893549373,1.0,3212,ENST00000343380.6
1890,1.717738454898576,1.0,4703,ENST00000343380.6
1888,1.7443199890943792,1.0,3041,ENST00000343380.6
1881,0.6191171697500811,1.0,1017,ENST00000343380.6
1856,1.8331025729779624,1.0,1415,ENST00000343380.6
1855,1.8331025729779624,1.0,1415,ENST00000343380.6
1853,1.1381434760479434,1.0,1451,ENST00000343380.6
1852,1.4109105576283147,1.0,1056,ENST00000343380.6
1710,2.5925003095361907,1.0,1282,ENST00000343380.6
1709,3.2331486388821964,1.0,1186,ENST00000343380.6
327,1.5650880070337994,0.0,2473,ENST00000413849.1
325,0.8773997903449082,0.0,12820,ENST00000413849.1
324,1.0821005860305537,0.0,11528,ENST00000413849.1
323,1.0394194756554307,0.0,3737,ENST00000413849.1
322,0.8596655471504412,0.0,6640,ENST00000413849.1
316,1.2848702622395745,0.0,1874,ENST00000413849.1
315,1.3608406524466752,0.0,1848,ENST00000413849.1
312,1.5342572245949664,0.0,3834,ENST00000413849.1
311,1.4747703009336754,0.0,2421,ENST00000413849.1
1335,1.5084007580727459,1.0,2579,ENST00000374980.3
1232,0.7220233230110399,1.0,3987,ENST00000374980.3
1231,2.6285948850631904,1.0,4090,ENST00000374980.3
821,1.7569965728240209,1.0,3543,ENST00000374980.3
820,1.7569965728240209,1.0,3543,ENST00000374980.3
818,1.43578125,1.0,1619,ENST00000374980.3
782,1.9167938937746576,1.0,2321,ENST00000374980.3
504,1.9638422296876947,1.0,2380,ENST00000374980.3
482,2.510158013544018,1.0,1275,ENST00000374980.3
467,1.693495854717726,1.0,1431,ENST00000374980.3
464,2.0398971722365045,1.0,1150,ENST00000374980.3
460,1.943327565600528,1.0,2296,ENST00000374980.3
458,1.5937787325478796,1.0,4296,ENST00000374980.3
457,1.8954852200361183,1.0,2145,ENST00000374980.3
191,1.0240774774402708,1.0,2850,ENST00000374980.3
190,1.0240774774402708,1.0,2850,ENST00000374980.3
187,0.9974728487886384,1.0,2352,ENST00000374980.3
179,0.4551271573557856,1.0,1953,ENST00000374980.3
161,2.0099988934636976,1.0,1612,ENST00000374980.3
31,0.6638127349702788,1.0,1690,ENST00000374980.3
2026,1.6366559485530547,1.0,2458,ENST00000217426.7
1745,0.5652387723030542,1.0,2554,ENST00000217426.7
1721,1.4360664619830237,1.0,1905,ENST00000217426.7
1656,1.5245726495726497,1.0,2361,ENST00000217426.7
1575,2.0648301429306084,1.0,3499,ENST00000217426.7
1449,1.5041831792162044,1.0,1731,ENST00000217426.7
1372,1.4640347250930137,1.0,2392,ENST00000217426.7
1330,0.7069527896995708,1.0,3688,ENST00000217426.7
1329,0.6124610901294194,1.0,10075,ENST00000217426.7
1313,1.647490392453709,1.0,1816,ENST00000217426.7
1291,2.4881928300501652,1.0,2012,ENST00000217426.7
1258,1.749641281819631,1.0,1408,ENST00000217426.7
1192,1.4103183126839938,1.0,3855,ENST00000217426.7
1173,1.7949071520500093,1.0,1840,ENST00000217426.7
1160,1.678853470933363,1.0,3975,ENST00000217426.7
1156,1.7873194411137463,1.0,3372,ENST00000217426.7
954,1.4355785926137776,1.0,8861,ENST00000217426.7
952,1.7995951417004048,1.0,6024,ENST00000217426.7
943,0.6217096336499321,1.0,2142,ENST00000217426.7
901,1.382810911899825,1.0,2414,ENST00000217426.7
895,1.5306297476108797,1.0,1701,ENST00000217426.7
856,2.18848320062148,1.0,1267,ENST00000217426.7
814,2.014894151117061,1.0,1905,ENST00000217426.7
802,1.9669598772207069,1.0,4674,ENST00000217426.7
582,2.0331415420023013,1.0,2050,ENST00000217426.7
571,1.5217727674624226,1.0,1537,ENST00000217426.7
553,1.7106322519535877,1.0,1895,ENST00000217426.7
510,1.7658050800044758,1.0,1394,ENST00000217426.7
507,0.664061428767311,1.0,1496,ENST00000217426.7
505,1.6157635467980298,1.0,1288,ENST00000217426.7
426,0.5815082230244686,1.0,1315,ENST00000217426.7
399,1.7173956661316208,1.0,1611,ENST00000217426.7
382,1.6755319148936172,1.0,1453,ENST00000217426.7
321,2.007746308399903,1.0,1122,ENST00000217426.7
279,2.3529411764705883,1.0,1181,ENST00000217426.7
278,0.3096774193548387,1.0,1021,ENST00000217426.7
276,1.96574987026466,1.0,1509,ENST00000217426.7
275,0.6378916921099148,1.0,1460,ENST00000217426.7
252,0.5607695439739414,1.0,1399,ENST00000217426.7
169,2.3371670702179177,1.0,1126,ENST00000217426.7
154,2.170059372349449,1.0,1122,ENST00000217426.7
63,2.014480408858603,1.0,1531,ENST00000217426.7
54,1.3036760857367982,1.0,2056,ENST00000217426.7
23,2.5287572097548683,1.0,1171,ENST00000217426.7
14,2.016096230754449,1.0,1422,ENST00000217426.7
13,2.016096230754449,1.0,1422,ENST00000217426.7
3012,12.978833638852592,1.0,3817,ENST00000645723.1
3011,12.978833638852592,1.0,3817,ENST00000645723.1
3010,13.972928614519038,1.0,2833,ENST00000645723.1
819,1.8070171799834331,1.0,18633,ENST00000451957.2
818,1.8070171799834331,1.0,18633,ENST00000451957.2
817,1.5155321193766382,1.0,25046,ENST00000451957.2
801,1.3638406518631632,1.0,11087,ENST00000451957.2
800,1.0293123743519204,1.0,9986,ENST00000451957.2
798,1.012336560879032,1.0,9942,ENST00000451957.2
790,1.6028212141542382,1.0,5908,ENST00000451957.2
789,1.6028212141542382,1.0,5908,ENST00000451957.2
788,1.4829968190189184,1.0,4469,ENST00000451957.2
787,1.3941733945866073,1.0,7387,ENST00000451957.2
786,1.4389377333493918,1.0,2465,ENST00000451957.2
783,1.5263191679045618,1.0,3848,ENST00000451957.2
782,1.4751092874421683,1.0,4199,ENST00000451957.2
780,1.6881798645655344,1.0,3082,ENST00000451957.2
760,0.5596465390279822,1.0,1483,ENST00000451957.2
758,1.995967741935484,1.0,1045,ENST00000451957.2
757,0.6474645030425963,1.0,1263,ENST00000451957.2
751,0.3557159521726451,1.0,1076,ENST00000451957.2
747,1.7306812893273544,1.0,2789,ENST00000451957.2
746,2.1139367240688824,1.0,2148,ENST00000451957.2
457,2.530364052752112,1.0,1467,ENST00000451957.2
447,2.1833912517349656,1.0,2630,ENST00000451957.2
291,1.854794486019244,1.0,2453,ENST00000451957.2
1755,1.5348628443918195,1.0,1733,ENST00000645723.1
1754,1.0089489284085729,1.0,1085,ENST00000645723.1
1672,0.4303500117453605,1.0,1279,ENST00000645723.1
1670,0.4316896822363116,1.0,1921,ENST00000645723.1
1625,2.081151566110137,1.0,9460,ENST00000645723.1
1620,1.7921740975184624,1.0,9492,ENST00000645723.1
1619,1.3626140416828303,1.0,14473,ENST00000645723.1
1611,1.4176791470369454,1.0,7754,ENST00000645723.1
1609,1.4176791470369454,1.0,7754,ENST00000645723.1
1608,0.6869756034594037,1.0,1520,ENST00000645723.1
1595,1.4660550458715598,1.0,2686,ENST00000645723.1
1272,1.9805426144149083,1.0,2024,ENST00000645723.1
1268,2.0404288586106767,1.0,2030,ENST00000645723.1
1263,1.5394269385233244,1.0,2184,ENST00000645723.1
1248,1.2339075461374889,1.0,2429,ENST00000645723.1
1246,1.7521815008726005,1.0,1766,ENST00000645723.1
29,1.834825439471923,1.0,1078,ENST00000642498.1
28,1.834825439471923,1.0,1078,ENST00000642498.1
2699,1.600601899823212,1.0,1202,ENST00000252015.3
2333,3.069272201610638,1.0,1164,ENST00000252015.3
1768,1.73224749481229,1.0,1253,ENST00000252015.3
1178,1.9026611476216604,1.0,1156,ENST00000252015.3
1067,1.6564548304360216,1.0,1257,ENST00000374436.7
902,1.6926770708283314,1.0,1054,ENST00000374436.7
900,1.5433669474056009,1.0,2391,ENST00000374436.7
826,1.6541516245487364,1.0,1500,ENST00000374436.7
804,2.102479338842975,1.0,1330,ENST00000374436.7
609,0.9477694172464816,1.0,3075,ENST00000374436.7
607,1.084962838906643,1.0,4256,ENST00000374436.7
477,1.6374269005847952,1.0,1381,ENST00000374436.7
474,1.3420996954242257,1.0,1956,ENST00000374436.7
402,3.354978354978355,1.0,1142,ENST00000374436.7
382,2.18043643030096,1.0,1778,ENST00000374436.7
339,0.5636743215031316,1.0,1017,ENST00000374436.7
12,0.589977260018,1.0,2247,ENST00000374450.8
2000,2.7566020313942747,1.0,1008,ENST00000352393.8
1999,2.7566020313942747,1.0,1008,ENST00000352393.8
1769,1.1040941881952135,1.0,1835,ENST00000352393.8
1768,4.979913549061505,1.0,1323,ENST00000352393.8
1565,2.580699259543872,1.0,1131,ENST00000352393.8
1396,1.2147915102567064,1.0,2575,ENST00000352393.8
1395,0.8103868943882885,1.0,1528,ENST00000352393.8
1394,0.8103868943882885,1.0,1528,ENST00000352393.8
1255,4.02046783625731,1.0,1004,ENST00000352393.8
1254,2.694045673230802,1.0,1569,ENST00000352393.8
1196,3.335327680141536,1.0,1243,ENST00000352393.8
1136,2.9357551896921974,1.0,1725,ENST00000352393.8
1135,2.9357551896921974,1.0,1725,ENST00000352393.8
1074,2.316314661769208,1.0,1458,ENST00000352393.8
1044,4.345186487612419,1.0,1118,ENST00000352393.8
993,1.2489714446868472,1.0,1472,ENST00000352393.8
869,1.7141665870819072,1.0,1521,ENST00000352393.8
574,2.045843502365241,1.0,1449,ENST00000352393.8
118,4.716000863410468,1.0,2788,ENST00000374114.8
117,4.605306603773585,1.0,1643,ENST00000374114.8
115,3.712727455277331,1.0,1459,ENST00000374114.8
112,5.176638502111991,1.0,3587,ENST00000374114.8
111,5.176638502111991,1.0,3587,ENST00000374114.8
102,2.6351719733501158,1.0,1791,ENST00000374114.8
101,2.6649809178795896,1.0,2820,ENST00000374114.8
100,2.793469387755102,1.0,1032,ENST00000374114.8
99,3.0595686840151286,1.0,1348,ENST00000374114.8
1336,2.561247575953458,1.0,1027,ENST00000374092.9
1335,2.561247575953458,1.0,1027,ENST00000374092.9
653,2.2342614181868057,1.0,1854,ENST00000374092.9
651,1.9889573157782965,1.0,2721,ENST00000374092.9
650,1.849105128049633,1.0,2583,ENST00000374092.9
643,2.116046418567427,1.0,1254,ENST00000374092.9
642,2.45444059976932,1.0,1845,ENST00000374092.9
640,2.771828228865054,1.0,1733,ENST00000374092.9
638,3.2937722793038366,1.0,1116,ENST00000374092.9
2219,2.076707617528104,1.0,1307,ENST00000253363.11
2108,2.8755186721991697,1.0,1250,ENST00000253363.11
2107,2.8755186721991697,1.0,1250,ENST00000253363.11
1937,2.392060272384816,1.0,1126,ENST00000253363.11
1888,2.3620738636363634,1.0,1161,ENST00000253363.11
1882,0.4818119423472889,1.0,1018,ENST00000253363.11
1647,0.4971084621739643,1.0,1158,ENST00000253363.11
1625,3.3934426229508197,1.0,1055,ENST00000253363.11
1607,2.614635972300206,1.0,1044,ENST00000253363.11
1576,1.331789356534238,1.0,1644,ENST00000253363.11
1345,2.8704453441295548,1.0,1163,ENST00000253363.11
