chromosome,position,rsr,t_read,c_read,total_reads,strand
chr12,32900266,0.2703550488321884,828,623,1451,-
chr12,32902914,3.666165663955109,589,413,1002,-
chr12,32903025,2.5408433717283625,784,554,1338,-
chr12,32903768,2.60891279491317,635,462,1097,-
chr12,33021922,2.8524103420060256,620,402,1022,-
chr12,39233740,5.6078364638302505,616,405,1021,-
chr12,42555436,2.28045118082941,630,704,1334,-
chr12,42555445,1.3280873605112922,904,947,1851,-
chr12,42555446,0.8880258899676375,489,514,1003,-
chr12,42555456,2.9776963949496684,514,496,1010,-
chr12,42706817,1.9271255060728745,951,512,1463,-
chr12,42706978,1.9950564971751408,564,471,1035,-
chr12,42706982,1.6477355371900828,732,604,1336,-
chr12,42706992,1.8002496878901373,823,533,1356,-
chr12,42707678,1.5882901668129938,826,535,1361,-
chr12,42707699,2.8579142240049364,740,462,1202,-
chr12,42707703,1.8850877192982454,613,479,1092,-
chr12,42707754,2.0825806451612903,537,464,1001,-
chr12,42707755,0.6561795766868455,989,741,1730,-
chr12,42707773,1.7123230292368266,729,518,1247,-
chr12,42717878,1.112902559867878,1146,864,2010,-
chr12,42717879,1.112902559867878,1146,864,2010,-
chr12,42717894,3.292353047078945,807,504,1311,-
chr12,42719827,2.4019743995249563,652,459,1111,-
chr12,42719883,1.0622854049541133,1140,898,2038,-
chr12,42719884,1.3179750802243348,970,662,1632,-
chr12,42719885,1.0622854049541133,1140,898,2038,-
chr12,42719895,0.3976346080948018,817,504,1321,-
chr12,44187780,1.9072311993432647,1147,766,1913,-
chr12,44187784,2.1043537788159647,1199,835,2034,-
chr12,44188138,1.7163841807909606,881,589,1470,-
chr12,44188141,1.7452440033085197,843,557,1400,-
chr12,44188616,1.8888888888888888,611,404,1015,-
chr12,44188863,1.5113138686131389,908,684,1592,-
chr12,44188869,0.5764705882352942,804,574,1378,-
chr12,44188876,1.7054333183655142,843,523,1366,-
chr12,44188877,0.5595804051260851,1273,943,2216,-
chr12,44188878,0.5595804051260851,1273,943,2216,-
chr12,44188881,0.5299599771297885,805,529,1334,-
chr12,44189426,0.5034393110545415,714,498,1212,-
chr12,44189510,3.105312667434177,939,740,1679,-
chr12,44189511,2.724904214559387,634,434,1068,-
chr12,44190840,1.325102056362934,7315,4674,11989,-
chr12,44190844,1.4626056679309298,14294,8756,23050,-
chr12,44190846,1.559437340459238,10269,6164,16433,-
chr12,44190867,1.1244607546923713,6901,4448,11349,-
chr12,44190898,0.7542767988252569,1416,907,2323,-
chr12,44191118,1.9473279507881585,1012,577,1589,-
chr12,44191120,1.5367473751874867,1955,1076,3031,-
chr12,44191122,1.6213341346153851,1172,639,1811,-
chr12,44191126,2.193069947612144,4546,2339,6885,-
chr12,44191127,1.7176653022953894,3463,1788,5251,-
chr12,44191130,1.5810560920484897,854,627,1481,-
chr12,44191136,1.4893484619054531,1435,678,2113,-
chr12,44191148,0.547394540942928,1102,519,1621,-
chr12,44191534,3.074905422446406,761,609,1370,-
chr12,44191547,0.5407698675496688,602,452,1054,-
chr12,44193225,2.1372259177137227,693,450,1143,-
chr12,44194287,2.4621848739495795,585,461,1046,-
chr12,44194289,2.4621848739495795,585,461,1046,-
chr12,46316781,1.5119832679464378,4816,3601,8417,-
chr12,46316782,1.641101153512879,3330,2600,5930,-
chr12,46316783,1.5466320949777608,5555,4121,9676,-
chr12,46316785,2.0167348161187206,2919,2057,4976,-
chr12,46316786,1.7747622622622623,2116,1439,3555,-
chr12,46316787,1.826084903733031,2688,1808,4496,-
chr12,46320201,2.8602069056592176,631,390,1021,-
chr12,46322342,3.5460449750747074,604,436,1040,-
chr12,46322417,2.7679895398735916,607,403,1010,-
chr12,46577040,2.5247863247863247,632,539,1171,-
chr12,46577069,2.337890625,664,511,1175,-
chr12,46577080,1.7830882352941175,969,628,1597,-
chr12,46577121,2.7290029469548136,634,508,1142,-
chr12,46577232,0.6450304259634888,1483,951,2434,-
chr12,46577309,0.6558633455655506,917,580,1497,-
chr12,46577660,2.565359477124183,784,467,1251,-
chr12,46577699,1.1151596145597384,1270,856,2126,-
chr12,46577712,1.6926889714993805,682,537,1219,-
chr12,46578249,0.702716275497393,1251,856,2107,-
chr12,46578275,2.7064779489175996,1238,858,2096,-
chr12,46578662,2.137531234382809,1155,689,1844,-
chr12,46578663,2.137531234382809,1155,689,1844,-
chr12,46578713,1.4579356922625166,661,416,1077,-
chr12,46578715,0.4227707194262386,912,690,1602,-
chr12,46578912,2.7538062720241654,856,712,1568,-
chr12,46579148,2.7913950838272528,1167,797,1964,-
chr12,46579209,0.6575928779318609,834,530,1364,-
chr12,46579260,1.6813922356091031,627,497,1124,-
chr12,46579545,16.495894084723897,2890,2467,5357,-
chr12,46579546,19.639523215805443,3843,2923,6766,-
chr12,46579547,19.639523215805443,3843,2923,6766,-
chr12,46579548,38.92702273167936,2862,1918,4780,-
chr12,46579554,5.435296015365037,975,414,1389,-
chr12,46579560,4.09338382399592,864,361,1225,-
chr12,46579561,3.9767268120355714,1802,650,2452,-
chr12,46579563,4.866236165197786,753,267,1020,-
chr12,46579790,0.529114124631888,1433,1050,2483,-
chr12,46579858,2.71904755823215,997,821,1818,-
chr12,46579986,1.881038374717833,640,442,1082,-
chr12,46580350,1.7841082257813716,1615,1089,2704,-
chr12,46580351,1.734698957032429,2735,1817,4552,-
chr12,46580701,2.239395181761261,1330,1067,2397,-
chr12,46580934,0.594180225281602,632,469,1101,-
chr12,46581031,1.9010631373399873,673,418,1091,-
chr12,46581241,1.920854021847071,666,529,1195,-
chr12,46581280,2.307314678448699,751,387,1138,-
chr12,46581446,2.904858299595141,614,493,1107,-
chr12,46581447,2.904858299595141,614,493,1107,-
chr12,46582017,1.7028112449799198,847,580,1427,-
chr12,46582115,2.437231503579953,665,418,1083,-
chr12,46582183,2.092536614590032,1163,696,1859,-
chr12,46582708,1.8221280032303653,1082,761,1843,-
chr12,46582709,1.8221280032303653,1082,761,1843,-
chr12,46582736,1.0826157744139568,1192,876,2068,-
chr12,46582751,0.3473528541851523,733,734,1467,-
chr12,46582752,0.3473528541851523,733,734,1467,-
chr12,46582815,0.4642249496720566,1152,1304,2456,-
chr12,46591509,1.9578307576328684,1457,1515,2972,-
chr12,46591510,2.0969410479471677,3290,3307,6597,-
chr12,46591545,1.8740828804347829,1040,919,1959,-
chr12,46591830,0.5907172995780591,629,473,1102,-
chr12,46596812,0.5130787037037037,681,479,1160,-
chr12,46598091,0.602920108513427,988,618,1606,-
chr12,46601322,1.7702691511387167,667,482,1149,-
chr12,46601346,1.675,937,615,1552,-
chr12,46633642,2.299408783783784,604,443,1047,-
chr12,46752048,4.813548508950844,2887,2563,5450,-
chr12,46752206,1.4421561149249935,1417,1103,2520,-
chr12,46752489,1.675081675081675,2631,1553,4184,-
chr12,46752576,1.55533896469569,2170,1538,3708,-
chr12,46752684,0.7002800263194137,2691,1827,4518,-
chr12,46752812,1.4769403824521934,1211,1015,2226,-
chr12,46752876,1.8963607594936709,798,631,1429,-
chr12,46752926,1.4998506036726262,3957,2918,6875,-
chr12,46752977,1.3630544647731075,2920,2083,5003,-
chr12,46753083,1.542712449218098,1458,1056,2514,-
chr12,46753594,1.4865963478695907,1677,1431,3108,-
chr12,46753959,1.6190819081908188,1498,1110,2608,-
chr12,46754684,1.4522875816993464,2771,1784,4555,-
chr12,46754690,2.110091586939498,1568,1276,2844,-
chr12,46754897,1.6560950714494018,1651,1015,2666,-
chr12,46756846,0.523540060511691,1687,1205,2892,-
chr12,46757542,1.5206824146981626,1472,1142,2614,-
chr12,46757721,1.3677074302594885,3932,2728,6660,-
chr12,46758263,2.1023694983117696,1758,1365,3123,-
chr12,46758959,1.4480829895656393,1680,1267,2947,-
chr12,46765062,1.3443145102070788,1722,1237,2959,-
chr12,46765072,1.5853340292275575,1124,957,2081,-
chr12,46765126,1.7805129751165323,1764,1390,3154,-
chr12,46765127,1.7813193406499914,2860,2018,4878,-
chr12,46765128,1.7805129751165323,1764,1390,3154,-
chr12,46766446,1.4849466875508195,1476,1008,2484,-
chr12,46766472,2.42262283035209,1805,1327,3132,-
chr12,46766525,1.0161790017211705,614,580,1194,-
chr12,46766526,1.0161790017211705,614,580,1194,-
chr12,48084357,1.784632350037649,755,614,1369,-
chr12,48459422,1.7046853180583443,1431,950,2381,-
chr12,48459423,1.858453135621668,1833,1207,3040,-
chr12,48541858,9.455360313962888,646,948,1594,-
chr12,49087526,3.214358115534837,903,603,1506,-
chr12,49087542,1.2134634634634631,745,431,1176,-
chr12,49087543,1.2134634634634631,745,431,1176,-
chr12,49224135,0.3980013937253801,1101,898,1999,-
chr12,49224136,0.4133537206931702,810,653,1463,-
chr12,49225879,2.9350938593700286,674,448,1122,-
chr12,49225880,2.9350938593700286,674,448,1122,-
chr12,49225881,2.9350938593700286,674,448,1122,-
chr12,49225967,0.4443393505962355,1378,1116,2494,-
chr12,49225968,0.6902340392337488,1046,890,1936,-
chr12,49227204,1.5591174645295212,2601,1688,4289,-
chr12,49227205,1.5069342816603053,6028,4730,10758,-
chr12,49227207,1.464854878917379,3473,3327,6800,-
chr12,49227208,1.6735427536045644,3265,2992,6257,-
chr12,49227209,1.6735427536045644,3265,2992,6257,-
chr12,49227210,1.5298486704989809,2833,2457,5290,-
chr12,49227235,1.6174170398396004,1338,957,2295,-
chr12,49228142,1.8154772470309128,686,459,1145,-
chr12,49228253,2.220042643923241,1369,1004,2373,-
chr12,49228271,0.4960192217629451,1217,732,1949,-
chr12,49228272,0.5214751859159206,858,598,1456,-
chr12,49228273,0.6327739738177174,1273,793,2066,-
chr12,49228275,0.6386428812415654,976,607,1583,-
chr12,49229912,1.7206851119894595,652,461,1113,-
chr12,49230505,1.4861506587588167,642,488,1130,-
chr12,49230817,3.130596631616371,890,631,1521,-
chr12,49231388,3.374484371133479,2304,1650,3954,-
chr12,49231389,3.2695833333333333,930,699,1629,-
chr12,49231842,2.5301888349392856,1094,750,1844,-
chr12,49233658,0.43725924776898395,755,494,1249,-
chr12,49233809,1.08130081300813,797,491,1288,-
chr12,49233810,1.08130081300813,797,491,1288,-
chr12,49237815,1.734657489347755,2923,2699,5622,-
chr12,49237817,1.705676020725338,8616,6856,15472,-
chr12,49237818,1.6558019767771817,8374,6492,14866,-
chr12,49237819,0.6622914957615532,1210,635,1845,-
chr12,49237820,1.860238015259849,3812,3205,7017,-
chr12,49237821,1.7062091836734694,2440,1999,4439,-
chr12,49237832,1.5201149425287357,1586,1043,2629,-
chr12,49239361,1.2662769114929338,2855,1883,4738,-
chr12,49239370,1.5120362190989989,2075,1351,3426,-
chr12,49239371,2.0327793167128347,1035,721,1756,-
chr12,49239372,0.9644764110691212,1040,630,1670,-
chr12,49245922,0.34347461799739215,1061,812,1873,-
chr12,49245923,0.25805597597393426,1104,856,1960,-
chr12,49330759,0.174822695035461,492,704,1196,-
chr12,49330760,0.174822695035461,492,704,1196,-
chr12,49330761,0.174822695035461,492,704,1196,-
chr12,49330773,11.630389135429365,1219,1589,2808,-
chr12,49330774,11.630389135429365,1219,1589,2808,-
chr12,49330775,9.837826961770626,842,709,1551,-
chr12,49331744,8.257597832703476,1090,1087,2177,-
chr12,49331745,8.257597832703476,1090,1087,2177,-
chr12,49331749,5.012321448785819,1183,889,2072,-
chr12,49331750,5.212382817160183,1921,1477,3398,-
chr12,49331751,5.212382817160183,1921,1477,3398,-
chr12,49332103,7.583211198596256,887,723,1610,-
chr12,49332312,5.762080902784123,618,485,1103,-
chr12,49332421,3.7993763820469115,755,489,1244,-
chr12,49332554,1.7761904761904763,1118,737,1855,-
chr12,49332610,2.2303895908076563,1051,711,1762,-
chr12,49332687,1.2486658993407973,822,502,1324,-
chr12,49332689,1.2486658993407973,822,502,1324,-
chr12,49333444,1.26613088819397,3645,3007,6652,-
chr12,49333445,1.4470511772308272,2867,2379,5246,-
chr12,49333496,1.4270214709913205,1274,795,2069,-
chr12,49333524,0.5758663176669254,1457,1030,2487,-
chr12,49333790,1.7471319311663482,644,522,1166,-
chr12,49333821,1.0748349051297796,1547,1194,2741,-
chr12,49334767,2.927607467770448,1357,858,2215,-
chr12,49334864,1.2518709369204004,1716,1120,2836,-
chr12,49334871,0.4912825580574574,579,456,1035,-
chr12,49334882,2.183186580746717,1137,700,1837,-
chr12,49351164,2.581623117712649,605,435,1040,-
chr12,49351192,8.415984455450596,1336,1074,2410,-
chr12,49351193,10.660849756631514,731,604,1335,-
chr12,49351198,6.253107299629317,1498,855,2353,-
chr12,49351199,6.46097130265482,1397,742,2139,-
chr12,49351205,5.631968368866277,823,366,1189,-
chr12,49359188,8.211567500542966,938,771,1709,-
chr12,49359375,1.3850672121566334,776,579,1355,-
chr12,49359588,1.5274827014910826,728,661,1389,-
chr12,49359647,0.3922491178109329,527,556,1083,-
chr12,49359673,4.174214625483461,1307,1214,2521,-
chr12,49359825,3.735028248587571,600,530,1130,-
chr12,49359827,3.735028248587571,600,530,1130,-
chr12,49359850,3.144866385372715,1117,710,1827,-
chr12,49359851,3.3760531477845253,1390,929,2319,-
chr12,49360191,2.0991882786573828,587,485,1072,-
chr12,49360202,8.714857243592958,942,725,1667,-
chr12,49360217,5.316753120324354,751,443,1194,-
chr12,49361748,0.9280228612252187,865,508,1373,-
chr12,49361750,0.9280228612252187,865,508,1373,-
chr12,49364130,2.617728531855956,782,550,1332,-
chr12,49364131,2.617728531855956,782,550,1332,-
chr12,49365485,0.44847935726304594,642,509,1151,-
chr12,49365517,0.38689552196077737,709,907,1616,-
chr12,49365538,6.506042244104378,986,1116,2102,-
chr12,49365539,6.506042244104378,986,1116,2102,-
chr12,49365540,7.425249169435215,446,601,1047,-
chr12,49396127,5.594252681707412,1983,2588,4571,-
chr12,49396130,9.519503260037409,1939,2182,4121,-
chr12,49396133,3.6369803268954675,1917,2047,3964,-
chr12,49396142,7.005970370745569,4288,3711,7999,-
chr12,49396143,6.376487001384972,3775,3075,6850,-
chr12,49396150,1.8006779661016947,663,471,1134,-
chr12,49396175,18.34767835483373,5193,3403,8596,-
chr12,49396176,18.34767835483373,5193,3403,8596,-
chr12,49396182,7.897832242193807,5829,2549,8378,-
chr12,49396183,8.441885182191376,7053,3167,10220,-
chr12,49396184,8.441885182191376,7053,3167,10220,-
chr12,49396187,6.40503785167447,1293,406,1699,-
chr12,49396471,0.567941751129564,1282,861,2143,-
chr12,49396473,0.3975442397977609,1375,974,2349,-
chr12,49396509,1.8630948419301168,902,600,1502,-
chr12,49396511,0.63359291084855,1088,797,1885,-
chr12,49396517,1.5973639455782311,662,503,1165,-
chr12,49396518,0.5317679558011049,769,542,1311,-
chr12,49396521,3.178473514653223,1309,965,2274,-
chr12,49396574,2.018552875695733,815,538,1353,-
chr12,49396608,2.5009781089892877,838,564,1402,-
chr12,49396649,1.925087108013937,714,450,1164,-
chr12,49396694,2.6356589147286824,747,472,1219,-
chr12,49397058,1.6846504559270514,738,657,1395,-
chr12,49397346,1.8686200940980289,847,578,1425,-
chr12,49397354,0.6442205726405089,809,655,1464,-
chr12,49397546,2.622746185852982,609,514,1123,-
chr12,49397588,0.37315251572327035,862,529,1391,-
chr12,49397632,2.372762372762373,844,517,1361,-
chr12,49397697,2.0963794837412,757,627,1384,-
chr12,49398381,1.8338303821062445,936,739,1675,-
chr12,49398937,0.6285665904665144,927,761,1688,-
chr12,49399139,0.5037352843301326,2175,1558,3733,-
chr12,49399554,1.7881274131274132,987,776,1763,-
chr12,49399620,1.5479890018543383,1125,801,1926,-
chr12,49399627,1.734394904458599,777,627,1404,-
chr12,49412524,0.4373669808452417,821,571,1392,-
chr12,49412526,0.44449037605768454,1193,909,2102,-
chr12,49521759,2.3250517447382326,16639,11461,28100,-
chr12,49521827,1.2406565010665176,12572,10513,23085,-
chr12,49521846,1.1786326187311653,12569,8579,21148,-
chr12,49521852,1.5652120316703402,14559,10409,24968,-
chr12,49521855,1.4180160370690345,17072,11983,29055,-
chr12,49521884,1.3367197169830496,6438,3634,10072,-
chr12,49521904,1.3116255829447034,2974,1500,4474,-
chr12,49521915,1.5224241215415266,4507,2110,6617,-
chr12,49521916,1.291345103120265,6009,3257,9266,-
chr12,49521981,0.6730523627075351,1115,647,1762,-
chr12,49521987,1.585888470503855,1082,857,1939,-
chr12,49522127,1.4736694122103913,10457,6883,17340,-
chr12,49522143,1.422103775985229,9518,6548,16066,-
chr12,49522165,1.681441491942332,5382,2593,7975,-
chr12,49522167,1.730857885252085,4129,1925,6054,-
chr12,49522185,0.538659793814433,923,678,1601,-
chr12,49522187,1.5983317669172932,2720,1861,4581,-
chr12,49522189,1.5983317669172932,2720,1861,4581,-
chr12,49522202,0.5169844400613631,673,506,1179,-
chr12,49522314,1.8715790043583007,1502,900,2402,-
chr12,49522334,0.8294881038211969,1715,1386,3101,-
chr12,49522335,0.6715556318234001,4060,3053,7113,-
chr12,49522338,1.6093531468531466,1082,879,1961,-
chr12,49522341,1.2764550264550265,1157,647,1804,-
chr12,49522342,1.2764550264550265,1157,647,1804,-
chr12,49522346,1.6435522047865345,871,670,1541,-
chr12,49522350,1.8300739957716703,830,343,1173,-
chr12,49522353,0.507593236681704,736,408,1144,-
chr12,49522354,0.507593236681704,736,408,1144,-
chr12,49522360,2.5465849542588157,1023,416,1439,-
chr12,49522362,2.5465849542588157,1023,416,1439,-
chr12,49522368,1.7447701958776083,830,534,1364,-
chr12,49522369,1.7447701958776083,830,534,1364,-
chr12,49523058,1.4744041743054574,9019,5064,14083,-
chr12,49523061,1.3299320704578648,12227,7188,19415,-
chr12,49523079,1.3889790341827022,7823,5775,13598,-
chr12,49523095,1.4229913176701916,5559,2846,8405,-
chr12,49523168,1.2250653192546046,5971,4666,10637,-
chr12,49523360,1.373770619903967,5072,3825,8897,-
chr12,49523390,1.328637127404425,16754,9503,26257,-
chr12,49523392,1.2820898145174482,13334,7269,20603,-
chr12,49523393,1.387913434054716,3089,1974,5063,-
chr12,49523397,1.4469964664310957,2768,1697,4465,-
chr12,49523404,1.2729929403583058,7956,5216,13172,-
chr12,49523437,1.3604118993135013,4222,1956,6178,-
chr12,49525085,1.2355974808508143,17337,10192,27529,-
chr12,49525096,1.3425519702252007,22813,16141,38954,-
chr12,49525097,1.3425519702252007,22813,16141,38954,-
chr12,49525153,1.845324088542962,24265,11455,35720,-
chr12,49525154,2.2966460436339955,9403,3983,13386,-
chr12,49525156,1.802666401341112,25848,12021,37869,-
chr12,49525158,1.7583340047666587,47151,20664,67815,-
chr12,49525160,1.7915420735587624,35438,15029,50467,-
chr12,49525165,4.897463524130191,2536,824,3360,-
chr12,49525167,2.394445941652925,17929,6090,24019,-
chr12,49525168,2.248771017787522,33750,11753,45503,-
chr12,49525169,2.267153797409623,44721,15931,60652,-
chr12,49525170,2.2207103314125773,38604,13771,52375,-
chr12,49525177,0.9007643187798121,13513,4372,17885,-
chr12,49525178,0.8762663334166704,5449,1642,7091,-
chr12,49952264,1.8550404060076446,895,781,1676,-
chr12,49952266,1.6831627286487594,555,548,1103,-
chr12,49952269,3.739048273039501,657,477,1134,-
